timestamp,index,memory_used_mib,gpu_utilization_pct,memory_utilization_pct,power_draw_w
2026/09/14 23:05:49.625, 1, 123488, 1, 0, 227.27
2026/09/14 23:05:49.628, 2, 123488, 1, 0, 215.54
2026/09/14 23:05:49.631, 3, 123328, 2, 0, 232.71
2026/09/14 23:05:50.633, 0, 123456, 1, 0, 228.41
2026/09/14 23:05:50.637, 1, 123488, 1, 0, 227.27
2026/09/14 23:05:50.640, 2, 123488, 2, 0, 215.69
2026/09/14 23:05:50.643, 3, 123328, 2, 0, 233.01
2026/09/14 23:05:51.646, 0, 123456, 0, 0, 228.41
2026/09/14 23:05:51.649, 1, 123488, 1, 0, 227.27
2026/09/14 23:05:51.652, 2, 123488, 1, 0, 215.54
2026/09/14 23:05:51.655, 3, 122628, 18, 1, 239.24
2026/09/14 23:05:52.657, 0, 123456, 1, 0, 228.41
2026/09/14 23:05:52.661, 1, 123488, 1, 0, 227.27
2026/09/14 23:05:52.664, 2, 123488, 1, 0, 215.77
2026/09/14 23:05:52.667, 3, 122628, 22, 1, 253.10
2026/09/14 23:05:53.670, 0, 123456, 1, 0, 228.41
2026/09/14 23:05:53.674, 1, 123488, 0, 0, 227.27
2026/09/14 23:05:53.677, 2, 123488, 1, 0, 216.41
2026/09/14 23:05:53.679, 3, 122628, 21, 1, 253.89
2026/09/14 23:05:54.682, 0, 123456, 1, 0, 228.41
2026/09/14 23:05:54.686, 1, 123488, 0, 0, 227.27
2026/09/14 23:05:54.689, 2, 123488, 0, 0, 215.83
2026/09/14 23:05:54.692, 3, 122628, 21, 1, 253.56
2026/09/14 23:05:55.694, 0, 123456, 1, 0, 228.41
2026/09/14 23:05:55.698, 1, 123488, 1, 0, 227.27
2026/09/14 23:05:55.701, 2, 123488, 1, 0, 215.62
2026/09/14 23:05:55.704, 3, 122628, 0, 0, 248.60
2026/09/14 23:05:56.707, 0, 123456, 1, 0, 228.41
2026/09/14 23:05:56.711, 1, 123488, 1, 0, 227.27
2026/09/14 23:05:56.714, 2, 123488, 0, 0, 215.62
2026/09/14 23:05:56.717, 3, 122628, 0, 0, 232.64
2026/09/14 23:05:57.720, 0, 123456, 1, 0, 228.41
2026/09/14 23:05:57.723, 1, 123488, 1, 0, 227.27
2026/09/14 23:05:57.726, 2, 123488, 1, 0, 215.54
2026/09/14 23:05:57.729, 3, 122664, 0, 0, 232.64
2026/09/14 23:05:58.732, 0, 123456, 1, 0, 228.41
2026/09/14 23:05:58.736, 1, 123488, 1, 0, 227.27
2026/09/14 23:05:58.739, 2, 123488, 1, 0, 215.84
2026/09/14 23:05:58.743, 3, 122628, 0, 0, 232.64
2026/09/14 23:05:59.747, 0, 123456, 1, 0, 228.41
2026/09/14 23:05:59.751, 1, 123488, 1, 0, 227.27
2026/09/14 23:05:59.753, 2, 123488, 1, 0, 215.95
2026/09/14 23:05:59.756, 3, 122628, 0, 0, 232.67
2026/09/14 23:06:00.759, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:00.763, 1, 123488, 2, 0, 227.27
2026/09/14 23:06:00.766, 2, 123488, 1, 0, 216.31
2026/09/14 23:06:00.769, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:01.772, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:01.775, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:01.778, 2, 123488, 1, 0, 215.93
2026/09/14 23:06:01.781, 3, 122628, 0, 0, 232.68
2026/09/14 23:06:02.784, 0, 123456, 0, 0, 228.41
2026/09/14 23:06:02.788, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:02.791, 2, 123488, 1, 0, 215.88
2026/09/14 23:06:02.794, 3, 122628, 0, 0, 232.68
2026/09/14 23:06:03.797, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:03.800, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:03.803, 2, 123488, 0, 0, 216.15
2026/09/14 23:06:03.806, 3, 122628, 0, 0, 232.65
2026/09/14 23:06:04.809, 0, 123456, 0, 0, 228.41
2026/09/14 23:06:04.813, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:04.816, 2, 123488, 1, 0, 215.73
2026/09/14 23:06:04.819, 3, 122628, 0, 0, 232.70
2026/09/14 23:06:05.822, 0, 123456, 0, 0, 228.41
2026/09/14 23:06:05.825, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:05.828, 2, 123488, 1, 0, 215.97
2026/09/14 23:06:05.831, 3, 122628, 0, 0, 232.70
2026/09/14 23:06:06.834, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:06.837, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:06.840, 2, 123488, 0, 0, 216.16
2026/09/14 23:06:06.843, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:07.846, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:07.850, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:07.852, 2, 123488, 0, 0, 215.63
2026/09/14 23:06:07.855, 3, 122628, 0, 0, 232.64
2026/09/14 23:06:08.858, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:08.862, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:08.865, 2, 123488, 2, 0, 215.79
2026/09/14 23:06:08.868, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:09.870, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:09.874, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:09.877, 2, 123488, 1, 0, 215.95
2026/09/14 23:06:09.880, 3, 122628, 0, 0, 232.68
2026/09/14 23:06:10.883, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:10.887, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:10.890, 2, 123488, 1, 0, 215.78
2026/09/14 23:06:10.892, 3, 122628, 0, 0, 232.68
2026/09/14 23:06:11.895, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:11.899, 1, 123488, 2, 0, 227.27
2026/09/14 23:06:11.902, 2, 123488, 1, 0, 215.74
2026/09/14 23:06:11.904, 3, 122628, 0, 0, 232.68
2026/09/14 23:06:12.907, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:12.911, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:12.914, 2, 123488, 2, 0, 216.01
2026/09/14 23:06:12.917, 3, 122628, 0, 0, 232.67
2026/09/14 23:06:13.920, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:13.924, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:13.927, 2, 123488, 2, 0, 215.62
2026/09/14 23:06:13.930, 3, 122628, 0, 0, 232.65
2026/09/14 23:06:14.932, 0, 123456, 2, 0, 228.41
2026/09/14 23:06:14.936, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:14.939, 2, 123488, 2, 0, 215.92
2026/09/14 23:06:14.942, 3, 122628, 0, 0, 232.65
2026/09/14 23:06:15.945, 0, 123456, 2, 0, 228.41
2026/09/14 23:06:15.949, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:15.952, 2, 123488, 2, 0, 215.55
2026/09/14 23:06:15.955, 3, 122628, 0, 0, 232.65
2026/09/14 23:06:16.958, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:16.961, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:16.964, 2, 123488, 1, 0, 215.85
2026/09/14 23:06:16.967, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:17.970, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:17.974, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:17.977, 2, 123488, 1, 0, 215.62
2026/09/14 23:06:17.980, 3, 122628, 0, 0, 232.67
2026/09/14 23:06:18.982, 0, 123456, 2, 0, 228.41
2026/09/14 23:06:18.986, 1, 123488, 2, 0, 227.27
2026/09/14 23:06:18.990, 2, 123488, 2, 0, 215.79
2026/09/14 23:06:18.993, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:19.996, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:20.000, 1, 123488, 2, 0, 227.27
2026/09/14 23:06:20.003, 2, 123488, 1, 0, 215.94
2026/09/14 23:06:20.006, 3, 122628, 0, 0, 232.67
2026/09/14 23:06:21.009, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:21.013, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:21.016, 2, 123488, 1, 0, 216.30
2026/09/14 23:06:21.019, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:22.022, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:22.026, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:22.029, 2, 123488, 1, 0, 215.95
2026/09/14 23:06:22.032, 3, 122628, 0, 0, 232.70
2026/09/14 23:06:23.035, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:23.038, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:23.041, 2, 123488, 2, 0, 216.52
2026/09/14 23:06:23.044, 3, 122628, 0, 0, 232.64
2026/09/14 23:06:24.047, 0, 123456, 3, 0, 228.41
2026/09/14 23:06:24.052, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:24.055, 2, 123488, 2, 0, 216.47
2026/09/14 23:06:24.058, 3, 122628, 0, 0, 232.67
2026/09/14 23:06:25.061, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:25.065, 1, 123488, 1, 0, 227.20
2026/09/14 23:06:25.068, 2, 123488, 1, 0, 216.09
2026/09/14 23:06:25.071, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:26.074, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:26.078, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:26.081, 2, 123488, 2, 0, 216.22
2026/09/14 23:06:26.084, 3, 122628, 0, 0, 232.64
2026/09/14 23:06:27.087, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:27.091, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:27.094, 2, 123488, 2, 0, 215.93
2026/09/14 23:06:27.097, 3, 122628, 0, 0, 232.65
2026/09/14 23:06:28.100, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:28.104, 1, 123488, 0, 0, 227.27
2026/09/14 23:06:28.107, 2, 123488, 1, 0, 216.45
2026/09/14 23:06:28.110, 3, 122628, 0, 0, 232.67
2026/09/14 23:06:29.112, 0, 123456, 0, 0, 228.41
2026/09/14 23:06:29.116, 1, 123488, 0, 0, 227.27
2026/09/14 23:06:29.119, 2, 123488, 1, 0, 215.64
2026/09/14 23:06:29.122, 3, 122628, 0, 0, 232.70
2026/09/14 23:06:30.125, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:30.129, 1, 123488, 2, 0, 227.27
2026/09/14 23:06:30.132, 2, 123488, 2, 0, 216.18
2026/09/14 23:06:30.135, 3, 122628, 0, 0, 232.71
2026/09/14 23:06:31.138, 0, 123456, 2, 0, 228.41
2026/09/14 23:06:31.141, 1, 123488, 1, 0, 227.19
2026/09/14 23:06:31.144, 2, 123488, 1, 0, 215.70
2026/09/14 23:06:31.147, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:32.150, 0, 123456, 3, 0, 228.41
2026/09/14 23:06:32.154, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:32.157, 2, 123488, 2, 0, 216.17
2026/09/14 23:06:32.160, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:33.163, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:33.167, 1, 123488, 2, 0, 227.27
2026/09/14 23:06:33.170, 2, 123488, 2, 0, 216.08
2026/09/14 23:06:33.173, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:34.176, 0, 123456, 1, 0, 228.41
2026/09/14 23:06:34.180, 1, 123488, 1, 0, 227.27
2026/09/14 23:06:34.183, 2, 123488, 1, 0, 215.99
2026/09/14 23:06:34.186, 3, 122628, 0, 0, 232.66
2026/09/14 23:06:35.189, 0, 123456, 1, 0, 228.41
