timestamp,index,memory_used_mib,gpu_utilization_pct,memory_utilization_pct,power_draw_w
2026/09/15 01:24:33.893, 1, 3, 0, 0, 162.19
2026/09/15 01:24:33.895, 2, 3, 0, 0, 154.13
2026/09/15 01:24:33.898, 3, 3, 0, 0, 169.28
2026/09/15 01:24:34.901, 0, 3, 0, 0, 167.11
2026/09/15 01:24:34.904, 1, 3, 0, 0, 162.17
2026/09/15 01:24:34.907, 2, 3, 0, 0, 154.36
2026/09/15 01:24:34.910, 3, 3, 0, 0, 169.29
2026/09/15 01:24:35.912, 0, 3, 0, 0, 167.11
2026/09/15 01:24:35.928, 1, 3, 0, 0, 162.15
2026/09/15 01:24:35.941, 2, 3, 0, 0, 154.36
2026/09/15 01:24:35.954, 3, 3, 0, 0, 169.29
2026/09/15 01:24:36.978, 0, 3, 0, 0, 167.11
2026/09/15 01:24:36.982, 1, 3, 0, 0, 162.41
2026/09/15 01:24:36.984, 2, 3, 0, 0, 154.37
2026/09/15 01:24:36.987, 3, 3, 0, 0, 169.29
2026/09/15 01:24:37.989, 0, 3, 0, 0, 167.10
2026/09/15 01:24:37.994, 1, 3, 0, 0, 162.10
2026/09/15 01:24:37.996, 2, 3, 0, 0, 153.43
2026/09/15 01:24:38.000, 3, 3, 0, 0, 169.26
2026/09/15 01:24:39.003, 0, 3, 0, 0, 167.10
2026/09/15 01:24:39.006, 1, 3, 0, 0, 162.20
2026/09/15 01:24:39.009, 2, 3, 0, 0, 154.36
2026/09/15 01:24:39.012, 3, 3, 0, 0, 169.29
2026/09/15 01:24:40.014, 0, 3, 0, 0, 167.11
2026/09/15 01:24:40.019, 1, 3, 0, 0, 162.19
2026/09/15 01:24:40.022, 2, 3, 0, 0, 154.36
2026/09/15 01:24:40.026, 3, 3, 0, 0, 169.29
2026/09/15 01:24:41.029, 0, 3, 0, 0, 167.04
2026/09/15 01:24:41.033, 1, 3, 0, 0, 162.19
2026/09/15 01:24:41.035, 2, 3, 0, 0, 154.36
2026/09/15 01:24:41.038, 3, 3, 0, 0, 169.29
2026/09/15 01:24:42.041, 0, 3, 0, 0, 167.11
2026/09/15 01:24:42.045, 1, 3, 0, 0, 162.17
2026/09/15 01:24:42.047, 2, 3, 0, 0, 154.36
2026/09/15 01:24:42.050, 3, 3, 0, 0, 169.29
2026/09/15 01:24:43.053, 0, 3, 0, 0, 167.11
2026/09/15 01:24:43.056, 1, 3, 0, 0, 162.15
2026/09/15 01:24:43.058, 2, 3, 0, 0, 154.36
2026/09/15 01:24:43.061, 3, 3, 0, 0, 169.29
2026/09/15 01:24:44.064, 0, 3, 0, 0, 167.11
2026/09/15 01:24:44.067, 1, 3, 0, 0, 162.15
2026/09/15 01:24:44.070, 2, 3, 0, 0, 154.36
2026/09/15 01:24:44.072, 3, 3, 0, 0, 169.29
2026/09/15 01:24:45.075, 0, 3, 0, 0, 167.11
2026/09/15 01:24:45.079, 1, 3, 0, 0, 162.16
2026/09/15 01:24:45.081, 2, 3, 0, 0, 154.36
2026/09/15 01:24:45.084, 3, 3, 0, 0, 169.29
2026/09/15 01:24:46.086, 0, 3, 0, 0, 167.11
2026/09/15 01:24:46.090, 1, 3, 0, 0, 162.18
2026/09/15 01:24:46.093, 2, 3, 0, 0, 154.36
2026/09/15 01:24:46.095, 3, 3, 0, 0, 169.29
2026/09/15 01:24:47.098, 0, 3, 0, 0, 167.11
2026/09/15 01:24:47.103, 1, 3, 0, 0, 162.18
2026/09/15 01:24:47.105, 2, 3, 0, 0, 154.36
2026/09/15 01:24:47.109, 3, 3, 0, 0, 169.29
2026/09/15 01:24:48.112, 0, 3, 0, 0, 167.11
2026/09/15 01:24:48.116, 1, 3, 0, 0, 162.17
2026/09/15 01:24:48.118, 2, 720, 0, 0, 177.91
2026/09/15 01:24:48.121, 3, 720, 0, 0, 193.65
2026/09/15 01:24:49.123, 0, 720, 0, 0, 217.32
2026/09/15 01:24:49.128, 1, 824, 0, 0, 214.57
2026/09/15 01:24:49.130, 2, 824, 0, 0, 215.64
2026/09/15 01:24:49.133, 3, 720, 0, 0, 232.76
2026/09/15 01:24:50.135, 0, 922, 0, 0, 228.41
2026/09/15 01:24:50.141, 1, 922, 0, 0, 227.19
2026/09/15 01:24:50.150, 2, 922, 0, 0, 215.87
2026/09/15 01:24:50.162, 3, 922, 0, 0, 232.72
2026/09/15 01:24:51.173, 0, 2202, 0, 0, 228.48
2026/09/15 01:24:51.177, 1, 2234, 0, 0, 227.20
2026/09/15 01:24:51.180, 2, 2234, 0, 0, 216.10
2026/09/15 01:24:51.183, 3, 2074, 0, 0, 232.68
2026/09/15 01:24:52.185, 0, 2298, 6, 0, 228.41
2026/09/15 01:24:52.190, 1, 3204, 6, 0, 227.27
2026/09/15 01:24:52.193, 2, 16904, 5, 0, 215.54
2026/09/15 01:24:52.195, 3, 16744, 5, 0, 232.63
2026/09/15 01:24:53.198, 0, 44244, 1, 0, 228.91
2026/09/15 01:24:53.202, 1, 44276, 1, 0, 227.27
2026/09/15 01:24:53.205, 2, 44276, 0, 0, 216.38
2026/09/15 01:24:53.207, 3, 44116, 0, 0, 233.30
2026/09/15 01:24:54.210, 0, 44244, 0, 0, 228.41
2026/09/15 01:24:54.214, 1, 44276, 0, 0, 227.27
2026/09/15 01:24:54.218, 2, 44276, 0, 0, 215.54
2026/09/15 01:24:54.221, 3, 44116, 0, 0, 232.63
2026/09/15 01:24:55.224, 0, 44244, 0, 0, 228.41
2026/09/15 01:24:55.229, 1, 44276, 1, 0, 227.27
2026/09/15 01:24:55.232, 2, 44276, 1, 0, 215.54
2026/09/15 01:24:55.235, 3, 44116, 0, 0, 232.63
2026/09/15 01:24:56.238, 0, 44244, 1, 0, 228.41
2026/09/15 01:24:56.243, 1, 44276, 1, 0, 227.19
2026/09/15 01:24:56.247, 2, 44276, 2, 0, 215.62
2026/09/15 01:24:56.250, 3, 44116, 0, 0, 232.66
2026/09/15 01:24:57.253, 0, 44244, 1, 0, 228.41
2026/09/15 01:24:57.258, 1, 44276, 1, 0, 227.27
2026/09/15 01:24:57.261, 2, 44276, 1, 0, 215.55
2026/09/15 01:24:57.265, 3, 44116, 0, 0, 232.64
2026/09/15 01:24:58.269, 0, 44244, 1, 0, 228.41
2026/09/15 01:24:58.274, 1, 44276, 1, 0, 227.27
2026/09/15 01:24:58.278, 2, 44276, 2, 0, 215.54
2026/09/15 01:24:58.282, 3, 44116, 1, 0, 232.65
2026/09/15 01:24:59.286, 0, 44244, 1, 0, 228.41
2026/09/15 01:24:59.291, 1, 44276, 1, 0, 227.27
2026/09/15 01:24:59.294, 2, 44276, 1, 0, 215.54
2026/09/15 01:24:59.297, 3, 44116, 1, 0, 232.64
2026/09/15 01:25:00.301, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:00.307, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:00.311, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:00.315, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:01.319, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:01.323, 1, 44276, 0, 0, 227.27
2026/09/15 01:25:01.326, 2, 44276, 1, 0, 215.62
2026/09/15 01:25:01.329, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:02.332, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:02.338, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:02.342, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:02.346, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:03.350, 0, 44244, 2, 0, 228.41
2026/09/15 01:25:03.355, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:03.359, 2, 44276, 2, 0, 215.54
2026/09/15 01:25:03.362, 3, 44116, 2, 0, 232.65
2026/09/15 01:25:04.366, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:04.370, 1, 44276, 1, 0, 227.20
2026/09/15 01:25:04.373, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:04.376, 3, 44116, 1, 0, 232.64
2026/09/15 01:25:05.379, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:05.383, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:05.386, 2, 44276, 0, 0, 215.54
2026/09/15 01:25:05.390, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:06.393, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:06.398, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:06.401, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:06.404, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:07.407, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:07.412, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:07.416, 2, 44276, 1, 0, 215.62
2026/09/15 01:25:07.420, 3, 44116, 0, 0, 232.66
2026/09/15 01:25:08.423, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:08.429, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:08.432, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:08.435, 3, 44116, 0, 0, 232.68
2026/09/15 01:25:09.439, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:09.444, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:09.448, 2, 44276, 2, 0, 215.54
2026/09/15 01:25:09.452, 3, 44116, 1, 0, 232.65
2026/09/15 01:25:10.456, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:10.461, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:10.464, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:10.467, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:11.470, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:11.475, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:11.479, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:11.483, 3, 44116, 0, 0, 232.67
2026/09/15 01:25:12.487, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:12.492, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:12.495, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:12.498, 3, 44116, 3, 0, 232.66
2026/09/15 01:25:13.502, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:13.506, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:13.510, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:13.513, 3, 44116, 0, 0, 232.66
2026/09/15 01:25:14.517, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:14.521, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:14.524, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:14.527, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:15.530, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:15.535, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:15.538, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:15.542, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:16.546, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:16.551, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:16.554, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:16.558, 3, 44116, 2, 0, 232.65
2026/09/15 01:25:17.561, 0, 44244, 2, 0, 228.41
2026/09/15 01:25:17.566, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:17.570, 2, 44276, 2, 0, 215.54
2026/09/15 01:25:17.574, 3, 44116, 1, 0, 232.66
2026/09/15 01:25:18.577, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:18.582, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:18.585, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:18.588, 3, 44116, 0, 0, 232.66
2026/09/15 01:25:19.591, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:19.597, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:19.600, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:19.604, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:20.607, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:20.613, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:20.617, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:20.620, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:21.624, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:21.628, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:21.632, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:21.636, 3, 44116, 2, 0, 232.67
2026/09/15 01:25:22.640, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:22.645, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:22.649, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:22.652, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:23.655, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:23.660, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:23.664, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:23.668, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:24.672, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:24.676, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:24.679, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:24.682, 3, 44116, 1, 0, 232.67
2026/09/15 01:25:25.686, 0, 44244, 2, 0, 228.41
2026/09/15 01:25:25.691, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:25.694, 2, 44276, 2, 0, 215.54
2026/09/15 01:25:25.699, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:26.702, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:26.707, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:26.710, 2, 44276, 2, 0, 215.54
2026/09/15 01:25:26.712, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:27.716, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:27.721, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:27.724, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:27.727, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:28.730, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:28.734, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:28.738, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:28.742, 3, 44116, 0, 0, 232.68
2026/09/15 01:25:29.745, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:29.750, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:29.754, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:29.757, 3, 44116, 2, 0, 232.67
2026/09/15 01:25:30.761, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:30.765, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:30.769, 2, 44276, 1, 0, 215.63
2026/09/15 01:25:30.772, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:31.776, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:31.781, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:31.784, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:31.787, 3, 44116, 1, 0, 232.65
2026/09/15 01:25:32.790, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:32.795, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:32.798, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:32.801, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:33.804, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:33.810, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:33.813, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:33.816, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:34.820, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:34.825, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:34.828, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:34.832, 3, 44116, 1, 0, 232.65
2026/09/15 01:25:35.836, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:35.841, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:35.845, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:35.848, 3, 44116, 1, 0, 232.64
2026/09/15 01:25:36.852, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:36.856, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:36.859, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:36.862, 3, 44116, 0, 0, 232.66
2026/09/15 01:25:37.866, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:37.871, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:37.875, 2, 44276, 1, 0, 215.62
2026/09/15 01:25:37.878, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:38.882, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:38.887, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:38.890, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:38.893, 3, 44116, 1, 0, 232.66
2026/09/15 01:25:39.897, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:39.902, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:39.906, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:39.910, 3, 44116, 2, 0, 232.65
2026/09/15 01:25:40.914, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:40.919, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:40.922, 2, 44276, 1, 0, 215.62
2026/09/15 01:25:40.925, 3, 44116, 0, 0, 232.66
2026/09/15 01:25:41.929, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:41.934, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:41.938, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:41.941, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:42.945, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:42.950, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:42.953, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:42.957, 3, 44116, 1, 0, 232.64
2026/09/15 01:25:43.961, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:43.967, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:43.970, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:43.973, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:44.977, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:44.981, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:44.984, 2, 44276, 1, 0, 215.61
2026/09/15 01:25:44.986, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:45.990, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:45.995, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:45.999, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:46.002, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:47.006, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:47.011, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:47.015, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:47.018, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:48.021, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:48.027, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:48.031, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:48.034, 3, 44116, 2, 0, 232.64
2026/09/15 01:25:49.038, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:49.043, 1, 44276, 2, 0, 227.27
2026/09/15 01:25:49.047, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:49.050, 3, 44116, 0, 0, 232.64
2026/09/15 01:25:50.054, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:50.059, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:50.063, 2, 44276, 2, 0, 215.56
2026/09/15 01:25:50.066, 3, 44116, 0, 0, 232.68
2026/09/15 01:25:51.070, 0, 44244, 2, 0, 228.41
2026/09/15 01:25:51.076, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:51.080, 2, 44276, 2, 0, 215.55
2026/09/15 01:25:51.084, 3, 44116, 0, 0, 232.70
2026/09/15 01:25:52.087, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:52.093, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:52.097, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:52.100, 3, 44116, 1, 0, 232.64
2026/09/15 01:25:53.104, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:53.109, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:53.113, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:53.116, 3, 44116, 0, 0, 232.63
2026/09/15 01:25:54.120, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:54.125, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:54.128, 2, 44276, 1, 0, 215.62
2026/09/15 01:25:54.131, 3, 44116, 0, 0, 232.65
2026/09/15 01:25:55.134, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:55.139, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:55.143, 2, 44276, 1, 0, 215.56
2026/09/15 01:25:55.147, 3, 44116, 0, 0, 232.67
2026/09/15 01:25:56.151, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:56.156, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:56.159, 2, 44276, 2, 0, 215.63
2026/09/15 01:25:56.163, 3, 44116, 3, 0, 232.66
2026/09/15 01:25:57.166, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:57.171, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:57.174, 2, 44276, 1, 0, 215.56
2026/09/15 01:25:57.178, 3, 44116, 0, 0, 232.67
2026/09/15 01:25:58.182, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:58.186, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:58.190, 2, 44276, 1, 0, 215.54
2026/09/15 01:25:58.194, 3, 44116, 3, 0, 232.64
2026/09/15 01:25:59.197, 0, 44244, 1, 0, 228.41
2026/09/15 01:25:59.202, 1, 44276, 1, 0, 227.27
2026/09/15 01:25:59.205, 2, 44276, 1, 0, 215.55
2026/09/15 01:25:59.208, 3, 44116, 0, 0, 232.65
2026/09/15 01:26:00.212, 0, 44244, 1, 0, 228.41
2026/09/15 01:26:00.217, 1, 44276, 1, 0, 227.27
2026/09/15 01:26:00.220, 2, 44276, 1, 0, 215.57
2026/09/15 01:26:00.224, 3, 44116, 0, 0, 232.69
2026/09/15 01:26:01.228, 0, 44244, 1, 0, 228.41
2026/09/15 01:26:01.233, 1, 44276, 1, 0, 227.27
2026/09/15 01:26:01.237, 2, 44276, 1, 0, 215.55
2026/09/15 01:26:01.241, 3, 44116, 0, 0, 232.67
2026/09/15 01:26:02.245, 0, 44244, 1, 0, 228.41
2026/09/15 01:26:02.250, 1, 44276, 1, 0, 227.27
2026/09/15 01:26:02.254, 2, 44276, 2, 0, 215.55
2026/09/15 01:26:02.258, 3, 44116, 2, 0, 232.66
2026/09/15 01:26:03.261, 0, 44244, 1, 0, 228.41
